index,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
11,0.6970000000000001,0.8320000000000001,4,0.05,0.00322,0.0,0.196,0.286,100.017,188609,4,Girls' Generation,2015-08-19,You Think,you-think
12,0.753,0.887,10,0.0359,0.111,1.4300000000000002e-05,0.0729,0.946,122.981,193814,4,Girls' Generation,2015-08-19,PARTY,party
13,0.6409999999999999,0.7490000000000001,10,0.0475,0.67,4.99e-05,0.122,0.57,105.968,215940,4,Girls' Generation,2015-08-19,어떤 오후 One Afternoon,one-afternoon
14,0.585,0.789,0,0.0666,0.0577,0.0,0.755,0.5770000000000001,129.93,219077,4,Girls' Generation,2015-08-19,Show Girls,show-girls
15,0.7659999999999999,0.82,2,0.114,0.166,0.0,0.349,0.623,123.022,191311,4,Girls' Generation,2015-08-19,Fire Alarm,fire-alarm
16,0.68,0.833,0,0.0608,0.0449,0.0,0.772,0.5529999999999999,155.916,203279,4,Girls' Generation,2015-08-19,Talk Talk,talk-talk
17,0.738,0.828,4,0.037,0.0349,1.25e-05,0.0547,0.3339999999999999,130.002,172667,4,Girls' Generation,2015-08-19,Green Light,green-light
18,0.784,0.8029999999999999,1,0.0416,0.0976,0.0,0.291,0.78,115.982,230822,4,Girls' Generation,2015-08-19,Paradise,paradise
19,0.752,0.866,2,0.0323,0.0883,0.0,0.209,0.5820000000000001,99.979,206961,4,Girls' Generation,2015-08-19,Check,check
20,0.69,0.684,3,0.0521,0.00213,0.000538,0.184,0.87,128.062,197277,4,Girls' Generation,2015-08-19,Sign,sign
21,0.706,0.895,7,0.0843,0.293,0.0,0.0682,0.604,88.024,228638,4,Girls' Generation,2015-08-19,예감 Bump It,bump-it
22,0.772,0.8390000000000001,9,0.123,0.209,0.0,0.568,0.691,122.976,221440,4,Girls' Generation,2014-10-15,GENIE,genie
23,0.741,0.899,1,0.0337,0.1969999999999999,0.0,0.0918,0.752,99.962,201027,4,Girls' Generation,2014-10-15,Gee,gee
24,0.8220000000000001,0.936,10,0.0943,0.0356,0.0,0.0845,0.867,122.003,213213,4,Girls' Generation,2014-10-15,MR.TAXI,
25,0.7490000000000001,0.972,5,0.0424,0.0339,1.7899999999999998e-05,0.18,0.5670000000000001,143.997,188733,4,Girls' Generation,2014-10-15,Oh!,
26,0.85,0.9,11,0.0609,0.0692,1.2e-05,0.161,0.757,129.999,201853,4,Girls' Generation,2014-10-15,Run Devil Run - Dance ver.,run-devil-run-dance
27,0.711,0.963,7,0.0565,0.115,3.07e-06,0.7879999999999999,0.945,128.001,197760,4,Girls' Generation,2014-10-15,HOOT,hoot
28,0.899,0.963,1,0.0926,0.161,0.0,0.246,0.904,114.987,227027,4,Girls' Generation,2014-10-15,The Boys - Japanese ver.,the-boys-japanese
29,0.809,0.7809999999999999,7,0.0738,0.0597,8.44e-06,0.218,0.65,129.02200000000002,226987,4,Girls' Generation,2014-10-15,PAPARAZZI,paparazzi
30,0.723,0.83,2,0.0353,0.00767,0.0,0.367,0.648,117.987,198267,4,Girls' Generation,2014-10-15,FLOWER POWER,flower-power
31,0.605,0.932,7,0.1889999999999999,0.021,0.00489,0.307,0.916,190.149,186960,4,Girls' Generation,2014-10-15,LOVE&GIRLS,
32,0.745,0.967,9,0.0958,0.0222,0.000996,0.346,0.569,119.999,190533,4,Girls' Generation,2014-10-15,GALAXY SUPERNOVA,galaxy-supernova
33,0.722,0.943,4,0.0966,0.0967,1.22e-05,0.198,0.517,113.039,235613,4,Girls' Generation,2014-10-15,Mr.Mr. - Japanese Version.,japanese
34,0.66,0.833,4,0.0379,0.035,0.0,0.208,0.833,120.051,186267,4,Girls' Generation,2014-10-15,Chain Reaction,chain-reaction
35,0.589,0.74,11,0.0348,0.0829,0.0,0.12,0.511,90.012,216920,4,Girls' Generation,2014-10-15,Indestructible,indestructible
36,0.411,0.652,9,0.0367,0.395,0.0,0.113,0.2269999999999999,74.943,250133,4,Girls' Generation,2014-10-15,DIVINE,divine
37,0.7140000000000001,0.8320000000000001,2,0.0663,0.109,0.0,0.797,0.547,129.899,218400,4,Girls' Generation,2014-10-15,Show Girls,show-girls
38,0.772,0.8390000000000001,9,0.123,0.209,0.0,0.568,0.691,122.976,221440,4,Girls' Generation,2014-07-23,GENIE,genie
39,0.741,0.899,1,0.0337,0.1969999999999999,0.0,0.0918,0.752,99.962,201027,4,Girls' Generation,2014-07-23,Gee,gee
40,0.8420000000000001,0.898,11,0.0655,0.0768,1.7899999999999998e-05,0.1669999999999999,0.757,130.004,201853,4,Girls' Generation,2014-07-23,Run Devil Run - Dance ver.,run-devil-run-dance
41,0.821,0.929,10,0.1009999999999999,0.0386,0.0,0.0972,0.895,121.996,213213,4,Girls' Generation,2014-07-23,MR.TAXI,
42,0.7340000000000001,0.731,7,0.0581,0.0137,0.0,0.0676,0.964,114.872,225560,4,Girls' Generation,2014-07-23,BAD GIRL,bad-girl
43,0.484,0.649,8,0.0452,0.123,0.0,0.136,0.3329999999999999,82.992,234053,4,Girls' Generation,2014-07-23,Time Machine,time-machine
44,0.809,0.785,7,0.0816,0.0661,8.69e-06,0.179,0.631,129.036,226973,4,Girls' Generation,2014-07-23,PAPARAZZI,paparazzi
45,0.748,0.972,2,0.0425,0.0357,9.79e-06,0.186,0.562,143.995,188733,4,Girls' Generation,2014-07-23,Oh!,
46,0.474,0.8270000000000001,8,0.0878,0.0862,0.0,0.128,0.624,167.822,223200,4,Girls' Generation,2014-07-23,ALL MY LOVE IS FOR YOU,all-my-love-is-for-you
47,0.725,0.835,2,0.0343,0.00674,0.0,0.354,0.6890000000000001,117.977,198267,4,Girls' Generation,2014-07-23,FLOWER POWER,flower-power
48,0.813,0.898,11,0.0617,0.4029999999999999,0.0,0.267,0.965,144.036,201907,4,Girls' Generation,2014-07-23,BEEP BEEP,beep-beep
49,0.601,0.936,7,0.193,0.0212,0.00836,0.3,0.923,190.061,186960,4,Girls' Generation,2014-07-23,LOVE&GIRLS,
50,0.7390000000000001,0.972,9,0.0944,0.0245,0.000399,0.345,0.574,120.034,190547,4,Girls' Generation,2014-07-23,GALAXY SUPERNOVA,galaxy-supernova
51,0.797,0.871,2,0.0757,0.2239999999999999,0.147,0.1169999999999999,0.965,124.989,190427,4,Girls' Generation,2014-07-23,My oh My,my-oh-my
52,0.723,0.941,4,0.0912,0.0913,6.19e-06,0.19,0.51,113.046,236107,4,Girls' Generation,2014-07-23,Mr.Mr. - Japanese ver.,japanese
53,0.3379999999999999,0.74,11,0.0414,0.0773,0.0,0.1119999999999999,0.529,89.256,217707,4,Girls' Generation,2014-07-23,Indestructible,indestructible
54,0.7020000000000001,0.972,1,0.1119999999999999,0.025,5.37e-06,0.266,0.62,135.032,196107,4,Girls' Generation,2013-12-11,Gossip Girls,gossip-girls
55,0.691,0.923,0,0.103,0.0050799999999999,4.46e-06,0.312,0.685,125.866,211293,4,Girls' Generation,2013-12-11,motorcycle,motorcycle
56,0.525,0.917,4,0.1,0.00237,0.00895,0.317,0.5770000000000001,159.931,243973,4,Girls' Generation,2013-12-11,FLYERS,
57,0.7440000000000001,0.967,9,0.0938,0.0221,0.000988,0.348,0.583,120.028,190560,4,Girls' Generation,2013-12-11,GALAXY SUPERNOVA,galaxy-supernova
58,0.603,0.932,7,0.177,0.02,0.0121,0.275,0.928,190.084,186813,4,Girls' Generation,2013-12-11,LOVE&GIRLS,
59,0.81,0.899,11,0.0617,0.37,0.0,0.235,0.965,144.002,201827,4,Girls' Generation,2013-12-11,BEEP BEEP,beep-beep
60,0.795,0.8690000000000001,2,0.0735,0.214,0.12,0.111,0.965,124.992,190427,4,Girls' Generation,2013-12-11,My oh My,my-oh-my
61,0.669,0.913,5,0.0739,0.358,1.59e-05,0.0506,0.8190000000000001,105.017,228907,4,Girls' Generation,2013-12-11,LIPS,lips
62,0.665,0.964,0,0.0573,0.0241,0.0,0.121,0.71,129.96,241653,4,Girls' Generation,2013-12-11,DO THE CATWALK,do-the-catwalk
63,0.7390000000000001,0.89,10,0.0574,0.0648,0.00292,0.0622,0.812,125.987,192920,4,Girls' Generation,2013-12-11,Karma Butterfly,karma-butterfly
64,0.76,0.8440000000000001,7,0.0415,0.147,0.0,0.0398,0.7909999999999999,97.054,187280,4,Girls' Generation,2013-12-11,リンガ・フランカ,
65,0.584,0.873,9,0.0466,0.0043,0.0,0.0996,0.72,160.058,210480,4,Girls' Generation,2013-12-11,Everyday Love,everyday-love
66,0.502,0.863,4,0.272,0.0342,0.0,0.5379999999999999,0.527,97.911,271326,4,Girls' Generation,2013-01-01,I GOT A BOY,i-got-a-boy
67,0.7170000000000001,0.917,0,0.0322,0.405,1.88e-06,0.151,0.961,129.985,215280,4,Girls' Generation,2013-01-01,Dancing Queen,dancing-queen
68,0.797,0.7140000000000001,8,0.0376,0.126,0.0,0.6859999999999999,0.598,114.982,222525,4,Girls' Generation,2013-01-01,Baby Maybe,baby-maybe
69,0.695,0.813,9,0.251,0.091,0.0,0.0812,0.8009999999999999,100.093,166380,4,Girls' Generation,2013-01-01,말해봐 (Talk Talk),
70,0.6509999999999999,0.637,5,0.0277,0.1889999999999999,0.0,0.1989999999999999,0.267,119.955,195343,4,Girls' Generation,2013-01-01,Promise,promise
71,0.53,0.852,0,0.0483,0.0279999999999999,1.32e-05,0.173,0.677,126.014,206662,4,Girls' Generation,2013-01-01,Express 999,express-999
72,0.563,0.557,8,0.0339,0.638,0.0,0.1169999999999999,0.25,135.866,239903,4,Girls' Generation,2013-01-01,유리아이 (Lost In Love),in
73,0.64,0.893,2,0.13,0.0073799999999999,0.00202,0.0746,0.5660000000000001,172.87,181263,4,Girls' Generation,2013-01-01,Look At Me,look-at-me
74,0.736,0.915,8,0.0958,0.0881,2.29e-05,0.308,0.789,130.02,195233,4,Girls' Generation,2013-01-01,XYZ,
75,0.682,0.5670000000000001,1,0.0358,0.797,0.0,0.0945,0.34,123.944,239711,4,Girls' Generation,2013-01-01,낭만길 (Romantic St.),
76,0.721,0.8170000000000001,2,0.033,0.0039299999999999,0.0,0.344,0.6609999999999999,117.999,198200,4,Girls' Generation,2012-01-01,FLOWER POWER,flower-power
77,0.6579999999999999,0.902,6,0.0776,0.00933,1.89e-06,0.1159999999999999,0.609,126.119,188267,4,Girls' Generation,2012-01-01,Animal,animal
78,0.727,0.879,10,0.0398,0.0098,2.34e-05,0.293,0.75,124.984,176573,4,Girls' Generation,2012-01-01,I’m a Diamond,a-diamond
79,0.6509999999999999,0.932,11,0.1,0.000893,1.11e-05,0.316,0.887,125.002,230467,4,Girls' Generation,2012-01-01,Reflection,reflection
80,0.425,0.809,5,0.0378,0.428,0.0,0.371,0.6629999999999999,171.887,200467,4,Girls' Generation,2012-01-01,Stay Girls,stay-girls
81,0.753,0.789,8,0.0402,0.182,0.0,0.0784,0.647,107.992,217907,4,Girls' Generation,2012-01-01,T.O.P,
82,0.715,0.773,9,0.1669999999999999,0.2789999999999999,0.0,0.0554,0.8290000000000001,100.02,170987,4,Girls' Generation,2012-01-01,BOOMERANG,boomerang
83,0.7509999999999999,0.97,5,0.0416,0.0349,1.49e-05,0.186,0.591,144.016,188560,4,Girls' Generation,2012-01-01,Oh!,
84,0.475,0.8270000000000001,8,0.0749,0.0815,0.0,0.128,0.612,167.859,223720,4,Girls' Generation,2012-01-01,ALL MY LOVE IS FOR YOU,all-my-love-is-for-you
85,0.8109999999999999,0.775,7,0.0749,0.0638,1.4499999999999998e-05,0.2239999999999999,0.664,129.03799999999998,226653,4,Girls' Generation,2012-01-01,PAPARAZZI,paparazzi
86,0.713,0.988,1,0.0941,0.103,0.0,0.0353,0.757,137.964,199587,4,Girls' Generation,2012-01-01,Girls & Peace,girls-peace
87,0.532,0.493,0,0.0299,0.2239999999999999,2.7000000000000004e-06,0.139,0.231,139.968,211333,4,Girls' Generation,2012-01-01,Not Alone,not-alone
88,0.5,0.871,4,0.262,0.0327,0.0,0.514,0.547,97.921,271333,4,Girls' Generation,2012-01-01,I Got A Boy,i-got-a-boy
89,0.716,0.916,0,0.0328,0.4029999999999999,3.27e-06,0.16,0.961,129.989,215280,4,Girls' Generation,2012-01-01,Dancing Queen,dancing-queen
90,0.7929999999999999,0.71,8,0.0399,0.132,0.0,0.701,0.578,114.99,222533,4,Girls' Generation,2012-01-01,Baby Maybe,baby-maybe
91,0.695,0.8140000000000001,9,0.25,0.0935,0.0,0.085,0.777,100.108,166387,4,Girls' Generation,2012-01-01,Talk Talk,talk-talk
92,0.653,0.639,5,0.0276,0.215,0.0,0.207,0.268,119.972,195347,4,Girls' Generation,2012-01-01,Promise,promise
93,0.53,0.8540000000000001,0,0.0463,0.027,2.3e-05,0.156,0.706,126.019,206667,4,Girls' Generation,2012-01-01,Express 999,express-999
94,0.387,0.556,8,0.0373,0.645,0.0,0.111,0.248,135.808,239907,4,Girls' Generation,2012-01-01,Lost In Love,lost-in-love
95,0.636,0.897,2,0.132,0.00698,0.000957,0.0735,0.5670000000000001,172.877,181267,4,Girls' Generation,2012-01-01,Look At Me,look-at-me
96,0.7340000000000001,0.913,8,0.0954,0.0964,1.58e-05,0.369,0.81,130.009,195240,4,Girls' Generation,2012-01-01,XYZ,
97,0.675,0.5660000000000001,1,0.0411,0.799,0.0,0.0967,0.325,123.964,239720,4,Girls' Generation,2012-01-01,Romantic St.,romantic
98,0.809,0.884,1,0.0494,0.247,0.0,0.297,0.962,110.023,206733,4,Girls' Generation,2012-01-01,Twinkle,twinkle
99,0.652,0.715,2,0.0261,0.3779999999999999,0.0,0.118,0.248,95.041,235413,4,Girls' Generation,2012-01-01,Baby Steps - Live,baby-steps-live
100,0.718,0.949,7,0.225,0.0934,1.73e-05,0.392,0.779,137.836,204440,4,Girls' Generation,2012-01-01,Oh My God - Live,oh-my-god-live
101,0.7090000000000001,0.857,3,0.0406,0.0202,0.0,0.0695,0.7120000000000001,130.013,242187,4,Girls' Generation,2012-01-01,Library - Live,library-live
102,0.7559999999999999,0.883,3,0.0284,0.257,1.81e-06,0.0685,0.662,126.978,231440,4,Girls' Generation,2012-01-01,"Good-bye, Hello - Live",hello-live
103,0.6629999999999999,0.695,5,0.0369,0.569,0.0,0.12,0.601,128.01,205013,4,Girls' Generation,2012-01-01,Love Sick - Live,love-sick-live
104,0.815,0.848,10,0.0571,0.0383,0.000127,0.12,0.722,111.988,206293,4,Girls' Generation,2012-01-01,Checkmate - Live,checkmate-live
105,0.644,0.962,11,0.0534,0.0424,0.0,0.0885,0.7609999999999999,112.016,230400,4,Girls' Generation,2011-01-01,Girls' Generation,generation
106,0.642,0.941,4,0.0533,0.203,0.0,0.3229999999999999,0.904,78.008,234813,4,Girls' Generation,2011-01-01,Ooh La-La!,ooh
107,0.7040000000000001,0.871,6,0.0605,0.452,0.0,0.226,0.8340000000000001,95.027,191520,4,Girls' Generation,2011-01-01,Baby Baby,baby-baby
108,0.54,0.627,4,0.0285,0.506,0.0,0.158,0.315,79.977,236973,4,Girls' Generation,2011-01-01,Complete,complete
109,0.747,0.826,8,0.0349,0.6709999999999999,0.0,0.248,0.7809999999999999,117.975,199240,4,Girls' Generation,2011-01-01,Kissing you,kissing-you
110,0.7120000000000001,0.745,1,0.0315,0.2239999999999999,0.0,0.1689999999999999,0.644,99.964,194853,4,Girls' Generation,2011-01-01,Merry-go-round,
111,0.586,0.69,9,0.0338,0.619,0.0,0.25,0.375,132.03,233467,4,Girls' Generation,2011-01-01,Tears,tears
112,0.654,0.757,4,0.0259,0.652,0.0,0.231,0.6809999999999999,99.98,176067,4,Girls' Generation,2011-01-01,Tinkerbell,
113,0.792,0.596,5,0.0307,0.411,0.0,0.0864,0.365,98.986,210987,4,Girls' Generation,2011-01-01,7989,7989
114,0.7490000000000001,0.816,2,0.0288,0.48,0.0,0.0915,0.6459999999999999,104.964,195093,4,Girls' Generation,2011-01-01,Honey,honey
115,0.7070000000000001,0.904,7,0.0338,0.0665,0.0,0.115,0.627,108.032,266200,4,Girls' Generation,2011-01-01,Into the New World,into-the-new-world
116,0.6609999999999999,0.922,10,0.0421,0.0589,5.91e-06,0.286,0.7829999999999999,118.015,185240,4,Girls' Generation,2011-01-01,Kissing you - Skool Rock remix,kissing-you-rock-remix
117,0.467,0.908,6,0.0671,0.21,0.0,0.265,0.6779999999999999,115.602,586133,4,Girls' Generation,2011-01-01,Let' go Girls' Generation! - Extended Version,go-extended-version
118,0.451,0.903,6,0.0698,0.233,1.44e-06,0.208,0.71,115.597,378400,4,Girls' Generation,2011-01-01,Let' go Girls' Generation! - Short Version,go-short-version
119,0.826,0.926,10,0.0976,0.0607,0.0,0.0961,0.903,121.997,213347,4,Girls' Generation,2011-01-01,MR.TAXI,
120,0.794,0.727,4,0.133,0.119,1.48e-06,0.556,0.603,122.964,222400,4,Girls' Generation,2011-01-01,GENIE,genie
121,0.6990000000000001,0.841,5,0.129,0.22,0.0,0.226,0.888,123.894,209507,4,Girls' Generation,2011-01-01,you-aholic,
122,0.855,0.815,11,0.0586,0.0537,7.17e-06,0.1169999999999999,0.6970000000000001,130.023,201467,4,Girls' Generation,2011-01-01,Run Devil Run - Dance ver.,run-devil-run-dance
123,0.7390000000000001,0.7140000000000001,7,0.0569,0.011,1.39e-06,0.0696,0.966,114.908,224333,4,Girls' Generation,2011-01-01,BAD GIRL,bad-girl
124,0.6579999999999999,0.575,10,0.034,0.00263,3.08e-06,0.13,0.233,130.032,162933,4,Girls' Generation,2011-01-01,Beautiful Stranger,beautiful-stranger
125,0.611,0.8240000000000001,6,0.0402,0.0002089999999999,3.19e-05,0.243,0.532,119.985,168813,4,Girls' Generation,2011-01-01,I’m In Love With The HERO,in-love-with-the-hero
126,0.552,0.8440000000000001,11,0.0589,0.0115,0.0,0.0541,0.628,179.893,220893,4,Girls' Generation,2011-01-01,Let It Rain,let-it-rain
127,0.8009999999999999,0.853,1,0.0262,0.213,0.0,0.07,0.752,99.981,201653,4,Girls' Generation,2011-01-01,Gee,gee
128,0.752,0.8140000000000001,9,0.107,0.0818,5.13e-06,0.0108,0.858,128.01,229653,4,Girls' Generation,2011-01-01,THE GREAT ESCAPE,the-great-escape
129,0.7440000000000001,0.932,7,0.0434,0.115,7.88e-06,0.836,0.927,128.019,197920,4,Girls' Generation,2011-01-01,HOOT,hoot
130,0.561,0.715,2,0.0443,0.00735,0.0,0.157,0.61,166.34,236720,4,Girls' Generation,2011-01-01,BORN TO BE A LADY,born-to-be-a-lady
131,0.291,0.969,4,0.192,0.0248,0.846,0.655,0.141,150.11,278240,4,Girls' Generation,2011-01-01,Nine Angels - Live,nine-angels-live
132,0.716,0.937,6,0.0715,0.0316,2.11e-05,0.629,0.639,123.03,234227,4,Girls' Generation,2011-01-01,Genie ((OT :I Just Wanna Dance) - Live,genie-just-wanna-live
133,0.743,0.969,7,0.0509,0.0136,0.0131,0.439,0.733,125.492,241627,4,Girls' Generation,2011-01-01,Show! Show! Show! - Live,live
134,0.634,0.949,11,0.0497,0.0755,0.0,0.921,0.654,112.0,232987,4,Girls' Generation,2011-01-01,Girls' Generation - Live,generation-live
135,0.607,0.8909999999999999,4,0.107,0.19,0.0,0.946,0.597,90.014,214880,4,Girls' Generation,2011-01-01,Beginning (Original Title : 2 BLOCKS DOWN) - Live,beginning-title-2-blocks-live
136,0.688,0.8079999999999999,5,0.049,0.201,0.0,0.82,0.735,119.996,211400,4,Girls' Generation,2011-01-01,It's Fantastic - Live,fantastic-live
137,0.674,0.85,7,0.054,0.4479999999999999,0.0,0.43,0.758,133.947,184040,4,Girls' Generation,2011-01-01,Etude - Live,live
138,0.633,0.938,4,0.0706,0.421,0.000246,0.905,0.866,80.012,231893,4,Girls' Generation,2011-01-01,Ooh La-La! - Live,ooh-live
139,0.664,0.963,8,0.0453,0.525,1.74e-06,0.946,0.8440000000000001,126.021,202573,4,Girls' Generation,2011-01-01,Kissing You - Live,kissing-you-live
140,0.5489999999999999,0.616,11,0.031,0.579,1.35e-05,0.205,0.193,129.668,243027,4,Girls' Generation,2011-01-01,One Year Later - Live,one-year-later-live
141,0.6729999999999999,0.889,3,0.0654,0.643,0.0,0.613,0.82,102.076,173453,4,Girls' Generation,2011-01-01,JOEUNSARAM ITSEUMYEON SOGESI KYEOJUO - Live,live
142,0.77,0.861,0,0.0331,0.01,0.00343,0.314,0.851,125.015,187680,4,Girls' Generation,2011-01-01,Sunny - Live,sunny-live
143,0.377,0.67,1,0.2339999999999999,0.527,0.0,0.289,0.4429999999999999,174.067,199080,4,Girls' Generation,2011-01-01,Umbrella - Live,umbrella-live
144,0.615,0.8590000000000001,10,0.0944,0.0984,0.0,0.967,0.514,129.842,214653,4,Girls' Generation,2011-01-01,Hush Hush;Hush Hush - Live,hush-hush-live
145,0.93,0.889,2,0.144,0.257,0.00251,0.105,0.627,129.977,223427,4,Girls' Generation,2011-01-01,Chocolate Love - Live,chocolate-love-live
146,0.7490000000000001,0.591,11,0.0248,0.63,0.0,0.46,0.58,104.995,194853,4,Girls' Generation,2011-01-01,Honey (OT : Perfect for you) - Live,honey-perfect-for-live
147,0.561,0.597,3,0.0352,0.7,3.97e-05,0.15,0.359,133.916,279733,4,Girls' Generation,2011-01-01,Dear. Mom - Live,mom-live
148,0.49,0.763,4,0.0487,0.67,1.1e-06,0.941,0.25,73.878,271240,4,Girls' Generation,2011-01-01,Forever - Live,forever-live
149,0.61,0.685,8,0.0321,0.569,1.13e-05,0.284,0.628,100.98,231400,4,Girls' Generation,2011-01-01,Day By Day - Live,day-by-day-live
150,0.6409999999999999,0.848,6,0.046,0.637,4.34e-05,0.6559999999999999,0.5329999999999999,119.918,216080,4,Girls' Generation,2011-01-01,My Child - Live,my-child-live
151,0.777,0.967,0,0.103,0.127,0.0,0.659,0.6659999999999999,130.012,192573,4,Girls' Generation,2011-01-01,Barbie Girl - Live,barbie-girl-live
152,0.727,0.4679999999999999,9,0.0314,0.5770000000000001,0.0,0.8170000000000001,0.638,111.83,186160,4,Girls' Generation,2011-01-01,Santa Baby - Live,santa-baby-live
153,0.72,0.273,10,0.0727,0.952,0.931,0.0896,0.5760000000000001,136.266,43773,3,Girls' Generation,2011-01-01,Alborada del gracioso - Live,live
154,0.525,0.36,3,0.0329,0.71,0.0,0.196,0.52,124.314,113107,4,Girls' Generation,2011-01-01,Sixteen Going On Seventeen - Live,sixteen-going-on-seventeen-live
155,0.238,0.319,0,0.032,0.946,0.00473,0.574,0.236,71.171,189640,4,Girls' Generation,2011-01-01,Over The Rainbow - Live,over-the-rainbow-live
156,0.87,0.7909999999999999,2,0.103,0.312,1.94e-06,0.3329999999999999,0.7979999999999999,113.015,160000,4,Girls' Generation,2011-01-01,"1,2 Step - Live",step-live
157,0.715,0.868,7,0.0442,0.171,0.0,0.444,0.562,108.015,268253,4,Girls' Generation,2011-01-01,Into The New World - Live,into-the-new-world-live
158,0.7559999999999999,0.957,1,0.179,0.131,0.0,0.8240000000000001,0.642,125.015,212427,4,Girls' Generation,2011-01-01,Be Happy - Live,be-happy-live
159,0.417,0.962,5,0.278,0.168,0.0,0.8440000000000001,0.395,179.78099999999998,183240,4,Girls' Generation,2011-01-01,Way To Go - Live,way-to-go-live
160,0.71,0.921,1,0.0338,0.397,0.0,0.452,0.6459999999999999,99.992,201027,4,Girls' Generation,2011-01-01,Gee - Live,gee-live
161,0.657,0.727,5,0.0301,0.0647,2.49e-06,0.909,0.525,112.983,311200,4,Girls' Generation,2011-01-01,Touch The Sky - Live,touch-the-sky-live
162,0.7120000000000001,0.974,5,0.146,0.247,0.0,0.3429999999999999,0.7829999999999999,129.037,217493,4,Girls' Generation,2011-01-01,NAENG MYEON - Live,live
163,0.665,0.923,2,0.192,0.285,0.0,0.6609999999999999,0.614,151.904,189413,4,Girls' Generation,2011-01-01,HaHaHaSong - Live,live
164,0.494,0.67,4,0.0363,0.633,2.37e-05,0.304,0.38,80.0,245867,4,Girls' Generation,2011-01-01,Complete - Live,complete-live
165,0.659,0.88,6,0.13,0.5,0.0,0.906,0.778,97.999,207507,4,Girls' Generation,2011-01-01,Baby Baby - Live,baby-baby-live
166,0.7959999999999999,0.958,5,0.0766,0.0529,1.04e-06,0.83,0.591,144.043,193533,4,Girls' Generation,2011-01-01,Oh! - Live,live
167,0.6579999999999999,0.616,8,0.035,0.42,0.0,0.128,0.3879999999999999,107.092,236000,4,Girls' Generation,2011-01-01,Beautiful Girls - Live,beautiful-girls-live
168,0.481,0.5660000000000001,4,0.0263,0.701,3.28e-05,0.104,0.384,62.431,166040,4,Girls' Generation,2011-01-01,Singing In The Rain - Live,singing-in-the-rain-live
169,0.858,0.928,10,0.0933,0.0286,0.0,0.0714,0.889,122.008,212733,4,Girls' Generation,2011-01-01,MR. TAXI (Original Title : Mr. Taxi),taxi-title
170,0.889,0.94,1,0.0886,0.149,0.0,0.171,0.8690000000000001,114.995,226893,4,Girls' Generation,2011-01-01,The Boys,the-boys
171,0.728,0.901,10,0.0452,0.149,2.13e-05,0.413,0.741,128.024,223573,4,Girls' Generation,2011-01-01,Telepathy,telepathy
172,0.7290000000000001,0.877,5,0.0567,0.127,1.72e-06,0.185,0.81,139.908,224680,4,Girls' Generation,2011-01-01,Say Yes,say-yes
173,0.67,0.879,6,0.0329,0.0858,0.0,0.0587,0.895,132.03799999999998,193560,4,Girls' Generation,2011-01-01,TRICK (Original Title : TYPICAL),trick-title
174,0.561,0.72,4,0.0316,0.157,0.0,0.271,0.428,134.122,232853,4,Girls' Generation,2011-01-01,How Great Is Your Love(Original Title : Still Believe In Love),how-great-is-your-title-still-believe-in
175,0.7929999999999999,0.856,5,0.0361,0.386,0.0,0.1689999999999999,0.8640000000000001,121.015,231253,4,Girls' Generation,2011-01-01,My J,my-j
176,0.7959999999999999,0.86,9,0.0385,0.0548,7.43e-06,0.622,0.632,100.045,201040,4,Girls' Generation,2011-01-01,OSCAR,oscar
177,0.7659999999999999,0.8,9,0.0358,0.0363,1.5399999999999998e-05,0.103,0.838,124.991,177093,4,Girls' Generation,2011-01-01,TOP SECRET (Original Title : Shake The Tree),top-secret-title-shake-the
178,0.746,0.701,0,0.0335,0.0249,0.0,0.623,0.725,137.976,183907,4,Girls' Generation,2011-01-01,Lazy Girl (Dolce Far Niente) (Original Title : Crazy Girl),lazy-girl-far-title-crazy
179,0.437,0.787,7,0.0355,0.684,0.0,0.252,0.439,159.812,228333,4,Girls' Generation,2011-01-01,Sunflower,sunflower
180,0.7759999999999999,0.898,6,0.149,0.106,0.0,0.415,0.635,129.94299999999998,187133,4,Girls' Generation,2011-01-01,VITAMIN,vitamin
181,0.884,0.941,1,0.0748,0.183,0.0,0.243,0.923,114.982,226893,4,Girls' Generation,2011-01-01,The Boys,the-boys
182,0.898,0.965,1,0.0913,0.191,0.0,0.28,0.918,114.994,226160,4,Girls' Generation,2011-01-01,The Boys - Japanese ver.,the-boys-japanese
183,0.746,0.7759999999999999,2,0.0575,0.000787,0.0084599999999999,0.3,0.696,128.013,291067,4,Girls' Generation,2011-01-01,THE GREAT ESCAPE - Brian Lee remix,the-great-escape-brian-lee-remix
184,0.804,0.733,4,0.071,0.00242,0.00942,0.1159999999999999,0.317,125.021,268533,4,Girls' Generation,2011-01-01,BAD GIRL - The Cataracs remix,bad-girl-the-remix
185,0.371,0.596,3,0.0497,0.0915,0.0,0.132,0.363,165.77,233813,4,Girls' Generation,2011-01-01,Time Machine,time-machine
186,0.828,0.935,10,0.0938,0.0602,0.0,0.0998,0.892,121.993,213347,4,Girls' Generation,2011-01-01,MR.TAXI,
187,0.794,0.718,9,0.135,0.1169999999999999,3.62e-06,0.555,0.602,122.961,221920,4,Girls' Generation,2011-01-01,GENIE,genie
